LOC_ID,metric,metric_type,tier,n,slope,p_lm,rho_partial,q_lm,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,frac_at_floor,floor_flag,byssal_structural
LOC134681037,adhesion_kpa,level,exploratory,44,-7.986682925530485,0.3630142718444127,0.003342444444816876,0.79555544464215,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),45.54,7.47e-59,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134719074,adhesion_kpa,level,exploratory,44,-4.376457698542776,0.36490122064974195,-0.10332978587850462,0.79555544464215,Collagen alpha-4(VI) chain,41.148,3.21e-29,genome_blast,FALSE,TRUE,candidate,0.2,ok,FALSE
LOC134691221,adhesion_kpa,level,exploratory,44,13.813446568845855,0.367605268440201,0.2523225112716173,0.79555544464215,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta),46.445,4.44e-65,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134715354,adhesion_kpa,level,exploratory,44,6.44025230622777,0.36981265537322794,0.15875589689633432,0.79555544464215,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),39.336,4.17e-44,genome_blast,TRUE,TRUE,candidate,0.244,caution,FALSE
LOC134693664,adhesion_kpa,level,exploratory,44,-6.7548239360699025,0.3745363493835534,-0.09234970738990034,0.79555544464215,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,candidate,0.289,caution,FALSE
LOC134719453,adhesion_kpa,level,exploratory,44,6.225616616260488,0.38399337843424286,0.09808166418533902,0.79555544464215,Foot protein 15,38.312,4.4199999999999997e-32,genome_blast,FALSE,TRUE,candidate,0,ok,TRUE
LOC134727424,adhesion_kpa,level,exploratory,44,7.664606212547457,0.385230836545677,0.19202117215939296,0.79555544464215,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1),41.071,5.52e-51,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134693874,adhesion_kpa,level,exploratory,44,-10.121208536006485,0.3876462751285069,-0.06967697882489951,0.79555544464215,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide],36.864,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134686270,adhesion_kpa,level,exploratory,44,8.196217581666605,0.3878686554503813,0.06252438101254643,0.79555544464215,Heat shock 70 kDa protein 14,46.094,2.0599999999999997e-153,genome_blast,FALSE,TRUE,candidate,0.267,caution,FALSE
LOC134722124,adhesion_kpa,level,exploratory,44,6.493766577399069,0.39407047699777986,0.1477968002951161,0.79555544464215,Hypoxia up-regulated protein 1,55.738,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134695816,adhesion_kpa,level,exploratory,44,6.681732677011432,0.39541315295979573,0.1913332247397499,0.79555544464215,Glutathione S-transferase C-terminal domain-containing protein,35.09,3.73e-114,genome_blast,FALSE,TRUE,candidate,0.333,caution,FALSE
LOC134701697,adhesion_kpa,level,exploratory,44,11.200203060811791,0.3960673216557359,0.16174440838973084,0.79555544464215,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,6.08e-104,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134714798,adhesion_kpa,level,exploratory,44,9.383331522078247,0.40029747505182434,-0.023623375049434205,0.79555544464215,"Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)",63.573,0,genome_blast,FALSE,TRUE,candidate,0.044,ok,FALSE
LOC134725948,adhesion_kpa,level,exploratory,44,-7.7158934241182235,0.405379354151822,-0.09909031854131169,0.79555544464215,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),27.229,1.3e-63,genome_blast,FALSE,TRUE,candidate,0.222,caution,FALSE
LOC134711163,adhesion_kpa,level,exploratory,44,-11.371659984613462,0.4053948876267789,-0.1255981248159018,0.79555544464215,Endothelial PAS domain-containing protein 1 (EPAS-1) (Basic-helix-loop-helix-PAS protein MOP2) (Class E basic helix-loop-helix protein 73) (bHLHe73) (HIF-1-alpha-like factor) (HLF) (Hypoxia-inducible factor 2-alpha) (HIF-2-alpha) (HIF2-alpha) (Member of PAS protein 2) (PAS domain-containing protein 2),31.496,5.17e-50,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134714403,adhesion_kpa,level,exploratory,44,2.66006738677528,0.40823942124484836,0.10108653703175147,0.79555544464215,Phenylalanine--tRNA ligase alpha subunit B (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit B) (PheRS),63.618,0,genome_blast,FALSE,TRUE,candidate,0.2,ok,FALSE
LOC134716158,adhesion_kpa,level,exploratory,44,-7.74134087966667,0.40860825322751515,-0.0340102675030855,0.79555544464215,Collagen alpha-1(XXII) chain,38.974,1.25e-28,genome_blast,FALSE,TRUE,candidate,0.222,caution,FALSE
LOC134702117,adhesion_kpa,level,exploratory,44,2.0242745073148267,0.41474502619314513,0.0207558077878802,0.79555544464215,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,candidate,0.267,caution,FALSE
LOC134681874,adhesion_kpa,level,exploratory,44,2.0193500315661037,0.4155886651115709,0.02074781408284279,0.79555544464215,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,candidate,0.267,caution,FALSE
LOC134714554,adhesion_kpa,level,exploratory,44,5.8957180203938995,0.43046880467454984,0.14783363500925578,0.8162663182979671,Lysyl oxidase homolog 2B (EC 1.4.3.13) (Lysyl oxidase-like protein 2B),42.547,3.03e-77,genome_blast,FALSE,TRUE,candidate,0.356,caution,FALSE
LOC134706981,adhesion_kpa,level,exploratory,44,4.711046464784334,0.45308824147074456,0.10267728273961216,0.8448639976523629,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),30.109,1.07e-62,genome_blast,FALSE,TRUE,candidate,0.356,caution,FALSE
LOC134692391,adhesion_kpa,level,exploratory,44,6.983893316561255,0.453956774857986,-0.05343045927520274,0.8448639976523629,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.388,3.01e-84,genome_blast,FALSE,TRUE,candidate,0.156,ok,FALSE
LOC134705706,adhesion_kpa,level,exploratory,44,-5.14815260514643,0.4609029929959573,-0.11928064316851823,0.8499220329558478,Collagen alpha-1(V) chain,38.346,3.87e-53,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134721766,adhesion_kpa,level,exploratory,44,-5.7949095709380885,0.46532296514881133,-0.019961336411442057,0.8502719635901007,Heat shock 70 kDa protein 12B,28.526,1.12e-71,genome_blast,FALSE,TRUE,candidate,0.178,ok,FALSE
LOC134687071,adhesion_kpa,level,exploratory,44,5.9981230278520385,0.48299469254236715,0.1440467671900067,0.8746120108199621,Glutathione S-transferase P (EC 2.5.1.18) (GST P1-1) (GST class-pi),49.515,1.7e-62,genome_blast,FALSE,TRUE,candidate,0.067,ok,FALSE
LOC134711495,adhesion_kpa,level,exploratory,44,0.8682842847584783,0.493710682741757,0.16068846330120262,0.8774875213369565,Foot protein 12,85.852,0,genome_blast,FALSE,TRUE,candidate,0.333,caution,TRUE
LOC134697300,adhesion_kpa,level,exploratory,44,3.652095133286846,0.49465078048104016,0.2659404232685228,0.8774875213369565,Byssal HSP-like protein 1,81.517,0,genome_blast,TRUE,TRUE,candidate,0.156,ok,FALSE
LOC134689775,adhesion_kpa,level,exploratory,44,10.780102335793977,0.49767948971349774,0.15779357439869807,0.8774875213369565,Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase),41.655,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134721566,adhesion_kpa,level,exploratory,44,12.514755825231706,0.5205575699278437,0.13109579531451257,0.8991253275297502,Heat shock factor protein (HSF) (Heat shock transcription factor) (HSTF),39.909,2.07e-89,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134722070,adhesion_kpa,level,exploratory,44,-5.0038429208730975,0.5225134829272582,-0.13450580781126836,0.8991253275297502,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)",55.087,1.6899999999999997e-163,genome_blast,TRUE,TRUE,candidate,0.244,caution,FALSE
LOC134687560,adhesion_kpa,level,exploratory,44,-8.316599419755688,0.523371459308362,-0.08509004209986179,0.8991253275297502,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.6900000000000003e-70,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134710785,adhesion_kpa,level,exploratory,44,0.7646379612427018,0.5499762016752172,0.13463055662319773,0.9368238689552428,Foot protein 12,46.774,1.5e-128,genome_blast,FALSE,TRUE,candidate,0.267,caution,TRUE
LOC134697339,adhesion_kpa,level,exploratory,44,6.154393925461846,0.561663937429517,0.17495715654302438,0.948692869103638,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,9.419999999999999e-104,genome_blast,FALSE,TRUE,candidate,0.178,ok,FALSE
LOC134692133,adhesion_kpa,level,exploratory,44,2.2241914935268077,0.5879867371276412,0.07452588282203215,0.9536748683735853,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),59.083,0,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134686963,adhesion_kpa,level,exploratory,44,7.819727000986192,0.5914109065652177,0.21301491112552837,0.9536748683735853,Probable assembly chaperone of rpl4,32.857,2.89e-26,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134725351,adhesion_kpa,level,exploratory,44,6.619242438260061,0.5962624775686214,0.04887903554847989,0.9536748683735853,Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A),50,3.9799999999999996e-57,genome_blast,FALSE,TRUE,candidate,0.067,ok,FALSE
LOC134696725,adhesion_kpa,level,exploratory,44,-4.371772205823263,0.599068459597516,-0.11250396707124272,0.9536748683735853,Heat shock 70 kDa protein 12A,34.076,3.17e-102,genome_blast,FALSE,TRUE,candidate,0.333,caution,FALSE
LOC134712109,adhesion_kpa,level,exploratory,44,3.860056649284918,0.6080204315971054,0.17349292176800296,0.9536748683735853,Glutathione peroxidase 2 (GPx-2) (GSHPx-2) (EC 1.11.1.9) (Glutathione peroxidase-gastrointestinal) (GPx-GI) (GSHPx-GI) (Phospholipid hydroperoxide glutathione peroxidase GPX2) (EC 1.11.1.12),58.152,2.78e-79,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134724896,adhesion_kpa,level,exploratory,44,3.656000939161292,0.6165115579726101,0.05947575669130118,0.9536748683735853,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),32.258,5.599999999999999e-105,genome_blast,FALSE,TRUE,candidate,0.244,caution,FALSE
LOC134696794,adhesion_kpa,level,exploratory,44,3.1263945958974224,0.6166834444086711,0.017457244683520313,0.9536748683735853,Heat shock protein 70 B2,73.783,0,genome_blast,FALSE,TRUE,candidate,0.067,ok,FALSE
LOC134721046,adhesion_kpa,level,exploratory,44,7.2496612405556204,0.6211192953796746,0.08987190351548921,0.9536748683735853,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],46.296,2.1799999999999997e-164,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134694061,adhesion_kpa,level,exploratory,44,-4.038981010418447,0.6239608135588421,-0.06785061702918109,0.9536748683735853,Collagen alpha-4(VI) chain,25.691,6.270000000000001e-79,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134683945,adhesion_kpa,level,exploratory,44,9.039278875450947,0.628863964548577,0.11588726979539304,0.9536748683735853,Histone chaperone asf1 (Anti-silencing function protein 1) (Replication-coupling assembly factor subunit ASF1) (RCAF subunit ASF1) (dASF1),75.325,2.3700000000000002e-85,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134715424,adhesion_kpa,level,exploratory,44,3.3055617826952672,0.6320059415568221,0.17573980235686276,0.9536748683735853,Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (NADH/NADPH thyroid oxidase p138-tox),40.391,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134708353,adhesion_kpa,level,exploratory,44,5.476552497192186,0.6477906076407494,0.08920399072016516,0.9536748683735853,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8),89.655,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134702190,adhesion_kpa,level,exploratory,44,-3.938126574592331,0.6528979530078345,0.01129545200690215,0.9536748683735853,Heat shock 70 kDa protein 12A,31.104,2.97e-92,genome_blast,FALSE,TRUE,candidate,0.244,caution,FALSE
LOC134696942,adhesion_kpa,level,exploratory,44,0.7051194407247202,0.6639763248965355,0.0014654749256568119,0.9536748683735853,Collagen-like protein 2,47.244,4.05e-42,genome_blast,FALSE,TRUE,candidate,0.156,ok,FALSE
LOC134706471,adhesion_kpa,level,exploratory,44,3.185705841755377,0.6687948936976378,0.0910032208170123,0.9536748683735853,Byssal peroxidase-like protein 4,35.025,4.0199999999999996e-98,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134705112,adhesion_kpa,level,exploratory,44,3.4041834061019154,0.6740971518028351,0.018795083540384498,0.9536748683735853,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),28.482,7.67e-68,genome_blast,FALSE,TRUE,candidate,0.289,caution,FALSE
LOC134697168,adhesion_kpa,level,exploratory,44,5.147341514808054,0.675000365675184,0.08191827197705456,0.9536748683735853,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.073,3.8299999999999996e-118,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134707670,adhesion_kpa,level,exploratory,44,3.896794465491605,0.6823602199087031,0.16037990724218823,0.9536748683735853,Amine oxidase (EC 1.4.3.-),46.226,0,genome_blast,FALSE,TRUE,candidate,0.311,caution,FALSE
LOC134715096,adhesion_kpa,level,exploratory,44,3.2024442712970655,0.6885183487694699,0.0890861438002994,0.9536748683735853,Probable glutathione S-transferase 8 (EC 2.5.1.18) (GST class-sigma),42.029,1.64e-49,genome_blast,FALSE,TRUE,candidate,0.4,caution,FALSE
LOC134718845,adhesion_kpa,level,exploratory,44,1.0552885102828482,0.6902322379702708,-0.005653083796954805,0.9536748683735853,Precollagen D,99.038,1.6999999999999998e-36,genome_blast,FALSE,TRUE,candidate,0.111,ok,TRUE
LOC134698135,adhesion_kpa,level,exploratory,44,4.140460464950898,0.6943704429908879,-0.04786113422907633,0.9536748683735853,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.054,3.7499999999999995e-95,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134696251,adhesion_kpa,level,exploratory,44,4.577690598863248,0.6968896503257014,0.005532220705673034,0.9536748683735853,Heat shock 70 kDa protein 12B,26.508,5.52e-69,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134695871,adhesion_kpa,level,exploratory,44,3.3242947514223924,0.703976890794807,0.042186589996696194,0.9536748683735853,Heat shock 70 kDa protein 12A,35.397,4.81e-92,genome_blast,FALSE,TRUE,candidate,0.244,caution,FALSE
LOC134724501,adhesion_kpa,level,exploratory,44,5.4553945883319725,0.7061354542249298,0.09821796179990167,0.9536748683735853,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),52.511,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134684257,adhesion_kpa,level,exploratory,44,3.6828316769328007,0.7063322849213176,0.11785129906558538,0.9536748683735853,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",53.846,8.92e-146,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134725894,adhesion_kpa,level,exploratory,44,-1.9805574959748664,0.7065891355988416,-0.14109301417734835,0.9536748683735853,A disintegrin and metalloproteinase with thrombospondin motifs 3 (ADAM-TS 3) (ADAM-TS3) (ADAMTS-3) (EC 3.4.24.-) (Procollagen II N-proteinase) (PC II-NP) (Procollagen II amino propeptide-processing enzyme),33.223,8.929999999999999e-153,genome_blast,FALSE,TRUE,candidate,0.178,ok,FALSE
LOC134725558,adhesion_kpa,level,exploratory,44,-2.3222891829735546,0.7080129847639323,-0.011354176846894952,0.9536748683735853,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),36.145,3.11e-54,genome_blast,FALSE,TRUE,candidate,0.089,ok,FALSE
LOC134718739,adhesion_kpa,level,exploratory,44,2.416737632568654,0.7082423458116345,0.049224143255301375,0.9536748683735853,Collagen-like protein 2,39.292,4.19e-45,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721949,adhesion_kpa,level,exploratory,44,-2.6806012326460635,0.7138054429902945,-0.005748164325164884,0.9536748683735853,BAG family molecular chaperone regulator 1 (BAG-1) (Bcl-2-associated athanogene 1),35.751,3.35e-29,genome_blast,FALSE,TRUE,candidate,0.333,caution,FALSE
LOC134700327,adhesion_kpa,level,exploratory,44,2.6550626972955897,0.715764855299849,0.04192373238798387,0.9536748683735853,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.51e-48,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134711517,adhesion_kpa,level,exploratory,44,3.2512107003500272,0.7210107955865863,0.12640500559860274,0.9536748683735853,Collagen alpha-1(IV) chain,42.595,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134725910,adhesion_kpa,level,exploratory,44,4.750631275016845,0.7212203634798835,0.05362859243865871,0.9536748683735853,Hypoxia-inducible factor 1-alpha inhibitor (EC 1.14.11.30) (EC 1.14.11.n4) (Factor inhibiting HIF-1) (FIH-1) (Hypoxia-inducible factor asparagine hydroxylase),59.434,6.529999999999999e-135,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134699824,adhesion_kpa,level,exploratory,44,3.7944115861075804,0.7214446434638696,0.021519419308351776,0.9536748683735853,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1) (Protein dumpy-18)",31.76,5.1e-69,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134719370,adhesion_kpa,level,exploratory,44,-2.337908647083914,0.7259316162246694,0.009833308101367623,0.9536748683735853,Tyrosinase 3,30.709,2.97e-40,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134701699,adhesion_kpa,level,exploratory,44,3.814372247662468,0.7322805193143151,0.10388585065425113,0.9557687297543984,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.651,2.7900000000000003e-117,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134707510,adhesion_kpa,level,exploratory,44,2.7638677403265732,0.7505209980990545,-0.011048620448382571,0.966792320132735,Tyrosinase 2,33.508,1.04e-75,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134694760,adhesion_kpa,level,exploratory,44,-5.060126936359947,0.7519519497044106,-0.0019510248901836375,0.966792320132735,Phospholipid hydroperoxide glutathione peroxidase (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4) (EC 1.11.1.9),56.021,1.78e-67,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134686782,adhesion_kpa,level,exploratory,44,2.5412211995084486,0.7649761595944785,0.024126043251244914,0.966792320132735,Peroxiredoxin-4 (EC 1.11.1.24) (Antioxidant enzyme AOE372) (AOE37-2) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372) (Thioredoxin-dependent peroxiredoxin 4),74.429,3.459999999999999e-119,genome_blast,FALSE,TRUE,candidate,0.044,ok,FALSE
LOC134686763,adhesion_kpa,level,exploratory,44,3.3840157726714035,0.7699105810428108,0.1787848644126525,0.966792320132735,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37),57.925,6.77e-125,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134716146,adhesion_kpa,level,exploratory,44,-2.334786794093023,0.7709948617042748,-0.0995668378778971,0.966792320132735,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1),36.095,8.389999999999998e-101,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
