LOC_ID,metric,scale,tier,n,slope,se,p_lm,baseline_slope,rho_partial,q_lm,q_family,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,frac_at_floor,floor_flag,byssal_structural
LOC134694200,max_force,log,primary,45,-0.24220220183814783,0.23592386037270272,0.3109288771574345,0.29800841901015623,-0.07067352571689249,0.9165850144883341,0.9293782520000196,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134701696,max_force,log,primary,45,0.2406601098563555,0.23579365067466135,0.3137154649153002,0.28965655217572295,0.10591941071467491,0.9165850144883341,0.9293782520000196,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.758,2.5899999999999993e-101,genome_blast,TRUE,TRUE,candidate,0.196,ok,FALSE
LOC134695001,max_force,log,primary,45,-0.2197608533931207,0.21764372246864616,0.3188497162314289,0.28137234049656157,0.035367171877625773,0.9165850144883341,0.9293782520000196,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p),66.667,4.37e-154,genome_blast,TRUE,TRUE,candidate,0.065,ok,FALSE
LOC134714392,max_force,log,primary,45,-0.24705698394451878,0.24947456114368502,0.32812761626469933,0.35537241646855666,-0.1588677731936229,0.9165850144883341,0.9293782520000196,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS),67.936,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134702190,max_force,log,primary,45,0.2037312273752505,0.20647471725585606,0.32986583794184365,0.27752004087077575,0.17684782497206164,0.9165850144883341,0.9293782520000196,Heat shock 70 kDa protein 12A,31.104,2.97e-92,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134711515,max_force,log,primary,45,0.19176264086719702,0.194635598807401,0.33057971276825737,0.28634902904824466,0.13521775290907323,0.9165850144883341,0.9293782520000196,Collagen alpha-2(IV) chain,51.043,2.47e-134,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134680969,max_force,log,primary,45,0.07931700014177753,0.0805665934400284,0.330943182893516,0.3225621753217101,0.022029785109089407,0.9165850144883341,0.9293782520000196,Collagen alpha-4(VI) chain,31.486,2.26e-36,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134686782,max_force,log,primary,45,-0.2630388933575767,0.2678353328313389,0.3321081528278266,0.34281401034207165,-0.21040128638269143,0.9165850144883341,0.9293782520000196,Peroxiredoxin-4 (EC 1.11.1.24) (Antioxidant enzyme AOE372) (AOE37-2) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372) (Thioredoxin-dependent peroxiredoxin 4),74.429,3.459999999999999e-119,genome_blast,FALSE,TRUE,candidate,0.304,caution,FALSE
LOC134686963,max_force,log,primary,45,0.35575192364881447,0.3655327334542837,0.3364309465004328,0.2744100772000366,0.1522016061084011,0.9165850144883341,0.9293782520000196,Probable assembly chaperone of rpl4,32.857,2.89e-26,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134710470,max_force,log,primary,45,-0.1465207084436482,0.1513151701841722,0.3388541896717231,0.22346356429858508,-0.08442331167618357,0.9165850144883341,0.9293782520000196,Tubulin-specific chaperone E (Tubulin-folding cofactor E),43.103,1.11e-138,genome_blast,FALSE,TRUE,candidate,0.13,ok,FALSE
LOC134722124,max_force,log,primary,45,-0.17814893430770598,0.1847874810012201,0.34094860935407945,0.26341007095191327,-0.21421419517475748,0.9165850144883341,0.9293782520000196,Hypoxia up-regulated protein 1,55.738,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134695901,max_force,log,primary,45,0.19687401587432182,0.2043520851345662,0.3412797259757795,0.2934369902810701,-0.028388874884766706,0.9165850144883341,0.9293782520000196,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-II) (Small inducible cytokine subfamily E member 1)],44.136,8.490000000000001e-85,genome_blast,FALSE,TRUE,candidate,0.196,ok,FALSE
LOC134694060,max_force,log,primary,45,0.19830635420304318,0.20676292765009885,0.34341680598533253,0.26995529697827386,0.12459066661188742,0.9165850144883341,0.9293782520000196,Collagen alpha-4(VI) chain,22.619,1.8699999999999998e-48,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134680970,max_force,log,primary,45,-0.07410856564906003,0.07785435758407447,0.3470166306661979,0.25646335865928466,-0.1908298565315134,0.9165850144883341,0.9293782520000196,Collagen alpha-6(VI) chain,28.824,8.979999999999998e-55,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134725948,max_force,log,primary,45,0.30602068965228546,0.32573078416774903,0.35326206009168404,0.2994510966930409,0.11694319056359945,0.9165850144883341,0.9293782520000196,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),27.229,1.3e-63,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134694760,max_force,log,primary,45,-0.27339385261089255,0.29333596796208933,0.35706237929249085,0.3090786497227652,-0.1471372077191123,0.9165850144883341,0.9293782520000196,Phospholipid hydroperoxide glutathione peroxidase (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4) (EC 1.11.1.9),56.021,1.78e-67,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134727424,max_force,log,primary,45,0.22649857605267615,0.24344983831218014,0.3579027128097565,0.27161537723078283,-0.01033631331261376,0.9165850144883341,0.9293782520000196,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1),41.071,5.52e-51,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134697300,max_force,log,primary,45,-0.12353592094632622,0.1353242837570478,0.36691048508511515,0.3048985942314112,-0.11076228681893018,0.9165850144883341,0.9293782520000196,Byssal HSP-like protein 1,81.517,0,genome_blast,TRUE,TRUE,candidate,0.043,ok,FALSE
LOC134721949,max_force,log,primary,45,0.23470300590668905,0.2601055896730934,0.372417055793949,0.29921818523435645,-0.0631181725922743,0.9165850144883341,0.9293782520000196,BAG family molecular chaperone regulator 1 (BAG-1) (Bcl-2-associated athanogene 1),35.751,3.35e-29,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134683354,max_force,log,primary,45,0.2814379330980109,0.3148736587794111,0.3769051612952641,0.2966431004744996,0.11084766882278013,0.9165850144883341,0.9293782520000196,Protein SAAL1 (Synoviocyte proliferation-associated in collagen-induced arthritis protein 1) (SPACIA1),35.909,2.0300000000000002e-71,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134716385,max_force,log,primary,45,0.0659502016968847,0.07399318538253413,0.3782337872515654,0.28035461308599935,0.04459577632578585,0.9165850144883341,0.9293782520000196,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,candidate,0,ok,TRUE
LOC134691039,max_force,log,primary,45,0.186824741479026,0.21025499998611813,0.379685995917743,0.26728223336489426,0.2637739333488128,0.9165850144883341,0.9293782520000196,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.269,4.1999999999999994e-88,genome_blast,FALSE,TRUE,candidate,0.283,caution,FALSE
LOC134720720,max_force,log,primary,45,-0.18394559475852434,0.207513434127034,0.380820830783835,0.2727220632820912,-0.08577724210106089,0.9165850144883341,0.9293782520000196,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R) (p28),39.738,2.5899999999999997e-52,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134725473,max_force,log,primary,45,-0.1809216499896241,0.20719516202304872,0.38790203626896225,0.2927696333080869,-0.19105291001041483,0.9165850144883341,0.9293782520000196,Peroxisomal N(1)-acetyl-spermine/spermidine oxidase (EC 1.5.3.13) (Polyamine oxidase),27.754,4.3e-51,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134697339,max_force,log,primary,45,0.1905402361290853,0.22128895381918545,0.394475064228311,0.2620283997386758,0.029925497100248322,0.9165850144883341,0.9293782520000196,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,9.419999999999999e-104,genome_blast,FALSE,TRUE,candidate,0.043,ok,FALSE
LOC134695718,max_force,log,primary,45,0.15236086740576968,0.17802796784931155,0.39732202845129305,0.3131679434611478,0.17222859907533825,0.9165850144883341,0.9293782520000196,Heat shock 70 kDa protein 12A,31.41,2.3e-98,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134683945,max_force,log,primary,45,0.3783799219237482,0.4436929542036245,0.3989791872955559,0.3110090151326661,0.18583779184614835,0.9165850144883341,0.9293782520000196,Histone chaperone asf1 (Anti-silencing function protein 1) (Replication-coupling assembly factor subunit ASF1) (RCAF subunit ASF1) (dASF1),75.325,2.3700000000000002e-85,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134693874,max_force,log,primary,45,-0.2225693589241864,0.26252251680449906,0.4017168276589892,0.2532226485069919,-0.1182014529827456,0.9165850144883341,0.9293782520000196,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide],36.864,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134706569,max_force,log,primary,45,-0.13274586598976224,0.15861172228939438,0.40773486390358804,0.31822909982884,-0.18405784528319738,0.9165850144883341,0.9293782520000196,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),48.094,0,genome_blast,FALSE,TRUE,candidate,0.304,caution,FALSE
LOC134698154,max_force,log,primary,45,-0.10492654526679218,0.12558262535898684,0.40851577924617366,0.3216145224040563,-0.11671003079230845,0.9165850144883341,0.9293782520000196,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.905,5.92e-108,genome_blast,FALSE,TRUE,candidate,0.326,caution,FALSE
LOC134715424,max_force,log,primary,45,0.17954930424053858,0.2156816232772592,0.4102104464182328,0.2921132968331201,0.14147226585822956,0.9165850144883341,0.9293782520000196,Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (NADH/NADPH thyroid oxidase p138-tox),40.391,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134706577,max_force,log,primary,45,0.23998491602883681,0.289043213262196,0.41143804422309793,0.2757898066197754,0.011741576079562534,0.9165850144883341,0.9293782520000196,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)",65.657,4.74e-43,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134694058,max_force,log,primary,45,-0.1679377690559186,0.20315349386981998,0.41346199635932623,0.26704454410089723,-0.2140266926455359,0.9165850144883341,0.9293782520000196,Byssal peroxidase-like protein 1,35.343,4.2999999999999995e-97,genome_blast,FALSE,TRUE,candidate,0.13,ok,FALSE
LOC134716146,max_force,log,primary,45,0.16088770321181836,0.1952410540316402,0.41492443798393164,0.2695127506609659,0.05237620206441336,0.9165850144883341,0.9293782520000196,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1),36.095,8.389999999999998e-101,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134721046,max_force,log,primary,45,-0.286506610821127,0.3485141942470614,0.41602909450410797,0.2857466544963612,-0.08926417344503584,0.9165850144883341,0.9293782520000196,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],46.296,2.1799999999999997e-164,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134697168,max_force,log,primary,45,-0.2730383516643258,0.33362038085538054,0.41809563585504994,0.2583038169528154,-0.16702056329094792,0.9165850144883341,0.9293782520000196,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.073,3.8299999999999996e-118,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134692100,max_force,log,primary,45,0.09572627271251564,0.11744961238427307,0.4199983124978591,0.31332215695072285,0.12885094192995683,0.9165850144883341,0.9293782520000196,ACDC (Byssal EP-like protein 1) (EP-protein-1),33.862,8.24e-24,genome_blast,TRUE,TRUE,candidate,0,ok,TRUE
LOC134685510,max_force,log,primary,45,0.20773424582263925,0.2563446804212446,0.4226446168556235,0.31191368014490334,0.1081234081111223,0.9165850144883341,0.9293782520000196,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134680609,max_force,log,primary,45,-0.16351046941011063,0.202207972497455,0.423636280680152,0.25997767320403303,-0.04258799543177756,0.9165850144883341,0.9293782520000196,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.769,1.67e-89,genome_blast,FALSE,TRUE,candidate,0.043,ok,FALSE
LOC134707842,max_force,log,primary,45,-0.26449768293761095,0.3293348869689679,0.4267691700222589,0.29304191086949233,-0.18928711954522892,0.9165850144883341,0.9293782520000196,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)",52.987,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134721829,max_force,log,primary,45,-0.09129005416160411,0.11435559891041185,0.42953103971357576,0.27282789193027507,-0.07597189771763714,0.9165850144883341,0.9293782520000196,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),52.903,1.8e-47,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134706748,max_force,log,primary,45,-0.1330753215636331,0.1676159866142516,0.4320407353661545,0.252985078442734,-0.13631372070451936,0.9165850144883341,0.9293782520000196,Byssal HSP-like protein 1,98.116,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721501,max_force,log,primary,45,0.14776360144568682,0.18644442559464106,0.43284400330596806,0.25967626503835944,0.021083187086182686,0.9165850144883341,0.9293782520000196,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),68.142,0,genome_blast,TRUE,TRUE,candidate,0.043,ok,FALSE
LOC134716384,max_force,log,primary,45,0.08359076829026424,0.10586940744736313,0.4345562419287321,0.2803915037225977,0.0236282945826034,0.9165850144883341,0.9293782520000196,ACDC (Byssal EP-like protein 1) (EP-protein-1),76.695,3.19e-126,genome_blast,TRUE,TRUE,candidate,0.043,ok,TRUE
LOC134718845,max_force,log,primary,45,0.18638590063921692,0.24739715201036222,0.4557414489542665,0.3129624241996332,0.1495394029883793,0.9281718548937157,0.9390915237748184,Precollagen D,99.038,1.6999999999999998e-36,genome_blast,FALSE,TRUE,candidate,0.217,caution,TRUE
LOC134714216,max_force,log,primary,45,-0.08174476462309892,0.11259720356764132,0.47217779474695776,0.24202835018239238,-0.04362746391021232,0.9281718548937157,0.9390915237748184,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),49.306,1.3199999999999999e-40,genome_blast,FALSE,TRUE,candidate,0.304,caution,FALSE
LOC134698135,max_force,log,primary,45,-0.20383385333650178,0.2855955777372017,0.47965308568305987,0.2278860405105077,0.048076310107680556,0.9281718548937157,0.9390915237748184,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.054,3.7499999999999995e-95,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134692848,max_force,log,primary,45,0.15121492943208933,0.21589906533070105,0.487837357171646,0.26010181702433705,0.18888338294795992,0.9281718548937157,0.9390915237748184,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.494,1.9199999999999998e-95,genome_blast,FALSE,TRUE,candidate,0.283,caution,FALSE
LOC134715096,max_force,log,primary,45,0.1593797999288909,0.22976408499877302,0.4920020610677679,0.27288403654885873,0.1620922691586765,0.9281718548937157,0.9390915237748184,Probable glutathione S-transferase 8 (EC 2.5.1.18) (GST class-sigma),42.029,1.64e-49,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134706345,max_force,log,primary,45,0.14775068551626802,0.21561885205676945,0.49724535889637256,0.2635867151730144,0.056600810823272577,0.9281718548937157,0.9390915237748184,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),63.744,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134726699,max_force,log,primary,45,0.1588564973751617,0.23395656256630554,0.5011478095189467,0.2607057659487915,0.17101504880393859,0.9281718548937157,0.9390915237748184,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),26.941,3.75e-63,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134697396,max_force,log,primary,45,-0.1096248230244148,0.16286858491710782,0.5048607776755025,0.3140411115421929,-0.10060473573223191,0.9281718548937157,0.9390915237748184,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate,0.087,ok,FALSE
LOC134725152,max_force,log,primary,45,-0.1636855394184616,0.24456359787476709,0.5072495351208971,0.26681688300035905,-0.0020399478978457004,0.9281718548937157,0.9390915237748184,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",47.124,5.799999999999999e-166,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134725910,max_force,log,primary,45,-0.1842507043699079,0.27690289694933634,0.5097121207563963,0.2928829687780558,-0.09189080666275913,0.9281718548937157,0.9390915237748184,Hypoxia-inducible factor 1-alpha inhibitor (EC 1.14.11.30) (EC 1.14.11.n4) (Factor inhibiting HIF-1) (FIH-1) (Hypoxia-inducible factor asparagine hydroxylase),59.434,6.529999999999999e-135,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134717350,max_force,log,primary,45,-0.06731008525101916,0.10138738217704832,0.5106665716498915,0.2772294599330057,-0.002892028100468289,0.9281718548937157,0.9390915237748184,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999999e-35,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134711783,max_force,log,primary,45,0.14386917026058504,0.21933993949801428,0.5157276598261789,0.26380770272260495,-0.014632606963844677,0.9281718548937157,0.9390915237748184,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134680973,max_force,log,primary,45,-0.0666114141712433,0.10259112360812943,0.5199565992327146,0.2583817141609416,-0.31101298075141565,0.9281718548937157,0.9390915237748184,Collagen alpha-6(VI) chain,27.119,9.800000000000001e-34,genome_blast,TRUE,TRUE,candidate,0.043,ok,FALSE
