LOC_ID,metric,scale,tier,n_threads,n_mussel,slope_mixed,p_mixed,q_mixed,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set
LOC134706569,max_force,log,primary,136,45,-0.13353747510113295,0.4044079061284712,0.9269027021100307,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),48.094,0,genome_blast,FALSE,TRUE,candidate
LOC134698154,max_force,log,primary,136,45,-0.10522779074046203,0.40691340364283324,0.9269027021100307,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.905,5.92e-108,genome_blast,FALSE,TRUE,candidate
LOC134695718,max_force,log,primary,136,45,0.14861029028549477,0.4075055519012799,0.9269027021100307,Heat shock 70 kDa protein 12A,31.41,2.3e-98,genome_blast,FALSE,TRUE,candidate
LOC134715424,max_force,log,primary,136,45,0.18024706911400665,0.4080731374210418,0.9269027021100307,Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (NADH/NADPH thyroid oxidase p138-tox),40.391,0,genome_blast,FALSE,TRUE,candidate
LOC134721046,max_force,log,primary,136,45,-0.28876697776755705,0.4115062207991482,0.9269027021100307,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],46.296,2.1799999999999993e-164,genome_blast,TRUE,TRUE,candidate
LOC134716146,max_force,log,primary,136,45,0.161358040805217,0.4133046429154894,0.9269027021100307,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1),36.095,8.389999999999998e-101,genome_blast,TRUE,TRUE,candidate
LOC134706577,max_force,log,primary,136,45,0.23738303730769703,0.41606632478663463,0.9269027021100307,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)",65.657,4.74e-43,genome_blast,TRUE,TRUE,candidate
LOC134685510,max_force,log,primary,136,45,0.209117860055309,0.41896740164036705,0.9269027021100307,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate
LOC134697168,max_force,log,primary,136,45,-0.2722857423567521,0.41921118653634504,0.9269027021100307,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.073,3.8299999999999996e-118,genome_blast,TRUE,TRUE,candidate
LOC134692100,max_force,log,primary,136,45,0.09520956716351998,0.42228836557166327,0.9269027021100307,ACDC (Byssal EP-like protein 1) (EP-protein-1),33.862,8.24e-24,genome_blast,TRUE,TRUE,candidate
LOC134680609,max_force,log,primary,136,45,-0.16368978244778837,0.4229420791721781,0.9269027021100307,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.769,1.67e-89,genome_blast,FALSE,TRUE,candidate
LOC134694058,max_force,log,primary,136,45,-0.16338012004707603,0.4245395994598653,0.9269027021100307,Byssal peroxidase-like protein 1,35.343,4.299999999999999e-97,genome_blast,FALSE,TRUE,candidate
LOC134707842,max_force,log,primary,136,45,-0.2655220333141511,0.42467653682332085,0.9269027021100307,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)",52.987,0,genome_blast,TRUE,TRUE,candidate
LOC134721829,max_force,log,primary,136,45,-0.09115659469528813,0.43004706808965687,0.9274505699870943,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),52.903,1.8e-47,genome_blast,FALSE,TRUE,candidate
LOC134706748,max_force,log,primary,136,45,-0.13261651046112533,0.4334532860035947,0.9274505699870943,Byssal HSP-like protein 1,98.116,0,genome_blast,FALSE,TRUE,candidate
LOC134721501,max_force,log,primary,136,45,0.1465073197739389,0.4364372005991748,0.9274505699870943,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),68.142,0,genome_blast,TRUE,TRUE,candidate
LOC134716384,max_force,log,primary,136,45,0.08256378077974134,0.43970764075085345,0.9274505699870943,ACDC (Byssal EP-like protein 1) (EP-protein-1),76.695,3.19e-126,genome_blast,TRUE,TRUE,candidate
LOC134718845,max_force,log,primary,136,45,0.1858834899426883,0.4567938610349458,0.9338822663725583,Precollagen D,99.038,1.6999999999999998e-36,genome_blast,FALSE,TRUE,candidate
LOC134714216,max_force,log,primary,136,45,-0.0824736136790775,0.46748727967690595,0.9338822663725583,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),49.306,1.3199999999999999e-40,genome_blast,FALSE,TRUE,candidate
LOC134698135,max_force,log,primary,136,45,-0.20483641164886868,0.47718024623341804,0.9338822663725583,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.054,3.749999999999999e-95,genome_blast,FALSE,TRUE,candidate
LOC134692848,max_force,log,primary,136,45,0.15072924111222194,0.4890731014130163,0.9338822663725583,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.494,1.9199999999999998e-95,genome_blast,FALSE,TRUE,candidate
LOC134715096,max_force,log,primary,136,45,0.1589745837019588,0.49294772828895694,0.9338822663725583,Probable glutathione S-transferase 8 (EC 2.5.1.18) (GST class-sigma),42.029,1.64e-49,genome_blast,FALSE,TRUE,candidate
LOC134726699,max_force,log,primary,136,45,0.16016702195849403,0.4970785905794103,0.9338822663725583,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),26.941,3.75e-63,genome_blast,FALSE,TRUE,candidate
LOC134706345,max_force,log,primary,136,45,0.14590849338146955,0.5021862769894839,0.9338822663725583,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),63.744,0,genome_blast,TRUE,TRUE,candidate
LOC134697396,max_force,log,primary,136,45,-0.11010129498590811,0.5027516626629054,0.9338822663725583,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate
LOC134725152,max_force,log,primary,136,45,-0.16440943102647362,0.5051127143442049,0.9338822663725583,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",47.124,5.799999999999999e-166,genome_blast,TRUE,TRUE,candidate
LOC134725910,max_force,log,primary,136,45,-0.1859323899786525,0.5052445817291044,0.9338822663725583,Hypoxia-inducible factor 1-alpha inhibitor (EC 1.14.11.30) (EC 1.14.11.n4) (Factor inhibiting HIF-1) (FIH-1) (Hypoxia-inducible factor asparagine hydroxylase),59.434,6.529999999999998e-135,genome_blast,FALSE,TRUE,candidate
LOC134717350,max_force,log,primary,136,45,-0.06793120338271227,0.5061535466157212,0.9338822663725583,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999998e-35,genome_blast,TRUE,TRUE,candidate
LOC134711783,max_force,log,primary,136,45,0.14384781121850546,0.5156397841110473,0.9338822663725583,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,candidate
LOC134680973,max_force,log,primary,136,45,-0.06687982598045955,0.5180419334213839,0.9338822663725583,Collagen alpha-6(VI) chain,27.119,9.8e-34,genome_blast,TRUE,TRUE,candidate
LOC134724787,max_force,log,primary,136,45,-0.14317811664134747,0.5185299910196834,0.9338822663725583,Alcohol dehydrogenase class-3 chain H (EC 1.1.1.1) (Alcohol dehydrogenase class-III chain H) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),76.8,0,genome_blast,FALSE,TRUE,candidate
LOC134696389,max_force,log,primary,136,45,0.09157826611164718,0.5263578742144001,0.9338822663725583,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.201,1.9199999999999993e-87,genome_blast,FALSE,TRUE,candidate
LOC134707598,max_force,log,primary,136,45,0.1431455290507731,0.5270970782435984,0.9338822663725583,"Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",24.928,1.59e-22,genome_blast,FALSE,TRUE,candidate
LOC134706981,max_force,log,primary,136,45,-0.10202268231670765,0.5309523395486593,0.9338822663725583,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),30.109,1.07e-62,genome_blast,FALSE,TRUE,candidate
LOC134721362,max_force,log,primary,136,45,-0.17038628703835312,0.5313383700878634,0.9338822663725583,Valacyclovir hydrolase (VACVase) (Valacyclovirase) (EC 3.1.-.-) (Biphenyl hydrolase-like protein),50.98,8.109999999999999e-96,genome_blast,FALSE,TRUE,candidate
LOC134711730,max_force,log,primary,136,45,0.095501619491437,0.5361389166160913,0.9338822663725583,"Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS) [Cleaved into: T1-TrpRS; T2-TrpRS]",72.864,0,genome_blast,FALSE,TRUE,candidate
LOC134694421,max_force,log,primary,136,45,0.13451048312033426,0.5368006605275907,0.9338822663725583,Byssal calumenin-like protein 1,95.71,0,genome_blast,FALSE,TRUE,candidate
LOC134714791,max_force,log,primary,136,45,0.14034975765832558,0.5401237178321201,0.9338822663725583,"Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)",67.096,0,genome_blast,TRUE,TRUE,candidate
LOC134725003,max_force,log,primary,136,45,0.09486065305257987,0.5405753600610546,0.9338822663725583,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate
LOC134728203,max_force,log,primary,136,45,0.1263943075900679,0.5409564320528115,0.9338822663725583,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",70.711,0,genome_blast,TRUE,TRUE,candidate
LOC134696338,max_force,log,primary,136,45,-0.14041250287947554,0.5417189991795588,0.9338822663725583,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),34.984,3.35e-105,genome_blast,FALSE,TRUE,candidate
LOC134684257,max_force,log,primary,136,45,0.17548258237345693,0.5447740084272701,0.9338822663725583,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",53.846,8.92e-146,genome_blast,TRUE,TRUE,candidate
LOC134695871,max_force,log,primary,136,45,-0.12387189147942167,0.5463013370976773,0.9338822663725583,Heat shock 70 kDa protein 12A,35.397,4.81e-92,genome_blast,FALSE,TRUE,candidate
LOC134697432,max_force,log,primary,136,45,0.09286889627231336,0.553754749490114,0.9338822663725583,"Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)",69.4,0,genome_blast,FALSE,TRUE,candidate
LOC134692133,max_force,log,primary,136,45,0.06051497158409084,0.561773578266581,0.9338822663725583,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),59.083,0,genome_blast,FALSE,TRUE,candidate
LOC134707400,max_force,log,primary,136,45,-0.18424662778077894,0.5631044762131677,0.9338822663725583,HSPB1-associated protein 1 (27 kDa heat shock protein-associated protein 1) (Protein associated with small stress protein 1),45.205,1.41e-81,genome_blast,FALSE,TRUE,candidate
LOC134692067,max_force,log,primary,136,45,0.1539835939936256,0.5636799653291855,0.9338822663725583,Heat shock 70 kDa protein 12B,32.591,5.77e-92,genome_blast,FALSE,TRUE,candidate
LOC134696926,max_force,log,primary,136,45,0.18060430015908968,0.5686880028948416,0.9338822663725583,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),32.698,7.85e-102,genome_blast,FALSE,TRUE,candidate
LOC134693958,max_force,log,primary,136,45,0.12615616557312312,0.5691349744904413,0.9338822663725583,Superoxide dismutase [Mn] (EC 1.15.1.1),47.291,1.94e-63,genome_blast,FALSE,TRUE,candidate
LOC134721315,max_force,log,primary,136,45,0.06539638491039691,0.5704539873690766,0.9338822663725583,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20),48.372,3.11e-71,genome_blast,TRUE,TRUE,candidate
LOC134682955,max_force,log,primary,136,45,-0.09196104442612456,0.5761410150198472,0.9338822663725583,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1),68,0,genome_blast,TRUE,TRUE,candidate
LOC134696794,max_force,log,primary,136,45,0.05588617818734809,0.5762700384795487,0.9338822663725583,Heat shock protein 70 B2,73.783,0,genome_blast,FALSE,TRUE,candidate
LOC134723851,max_force,log,primary,136,45,-0.12134740428754263,0.5810827154484304,0.9338822663725583,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),29.794,1.75e-83,genome_blast,FALSE,TRUE,candidate
LOC134722070,max_force,log,primary,136,45,0.1112038281536689,0.5842395556697507,0.9338822663725583,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)",55.087,1.6899999999999994e-163,genome_blast,TRUE,TRUE,candidate
LOC134711517,max_force,log,primary,136,45,0.11272862051146544,0.5957660142774485,0.9338822663725583,Collagen alpha-1(IV) chain,42.595,0,genome_blast,FALSE,TRUE,candidate
LOC134695117,max_force,log,primary,136,45,-0.12119404667132076,0.6037927027494834,0.9338822663725583,Heat shock 70 kDa protein 12B,29.751,8.77e-65,genome_blast,FALSE,TRUE,candidate
LOC134716258,max_force,log,primary,136,45,0.17676158348193677,0.6043109775735549,0.9338822663725583,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)",42.092,0,genome_blast,FALSE,TRUE,candidate
LOC134681223,max_force,log,primary,136,45,-0.08397894940403869,0.6080570849843197,0.9338822663725583,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain],50.551,4.1399999999999994e-173,genome_blast,FALSE,TRUE,candidate
LOC134712250,max_force,log,primary,136,45,-0.2967307997403327,0.6086891154437724,0.9338822663725583,"Atypical kinase COQ8A, mitochondrial (EC 2.7.-.-) (Chaperone activity of bc1 complex-like) (Chaperone-ABC1-like) (Coenzyme Q protein 8A) (aarF domain-containing protein kinase 3)",59.414,0,genome_blast,FALSE,TRUE,candidate
LOC134707834,max_force,log,primary,136,45,-0.07618855110547004,0.6114295888868371,0.9338822663725583,Collagen alpha-2(I) chain (Alpha-2 type I collagen),36.596,5.68e-41,genome_blast,FALSE,TRUE,candidate
LOC134680972,max_force,log,primary,136,45,-0.07055058467376964,0.6131446811255612,0.9338822663725583,Collagen alpha-6(VI) chain,28.454,2.71e-51,genome_blast,FALSE,TRUE,candidate
LOC134715627,max_force,log,primary,136,45,0.09435668930032642,0.6169568514108941,0.9338822663725583,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),37.084,0,genome_blast,FALSE,TRUE,candidate
LOC134714868,max_force,log,primary,136,45,0.1035711787343452,0.6181471832923235,0.9338822663725583,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,candidate
LOC134710805,max_force,log,primary,136,45,-0.2006082551308584,0.6216776148824704,0.9338822663725583,Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC),41.104,1.06e-83,genome_blast,FALSE,TRUE,candidate
LOC134695781,max_force,log,primary,136,45,0.09006833628237958,0.629367901820541,0.9338822663725583,97 kDa heat shock protein (Heat shock protein 110),49.022,0,genome_blast,TRUE,TRUE,candidate
LOC134693929,max_force,log,primary,136,45,0.1289964031888448,0.629824018598243,0.9338822663725583,Collagen alpha-4(VI) chain,24.664,2.03e-81,genome_blast,FALSE,TRUE,candidate
LOC134721377,max_force,log,primary,136,45,0.1076721267035683,0.6323590717257219,0.9338822663725583,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)",62.668,0,genome_blast,TRUE,TRUE,candidate
LOC134724501,max_force,log,primary,136,45,0.13638805278031324,0.6337957215808429,0.9338822663725583,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),52.511,0,genome_blast,FALSE,TRUE,candidate
LOC134707670,max_force,log,primary,136,45,-0.1293143132044764,0.6382738102321628,0.9338822663725583,Amine oxidase (EC 1.4.3.-),46.226,0,genome_blast,FALSE,TRUE,candidate
LOC134707467,max_force,log,primary,136,45,0.05279278295421335,0.644175368326388,0.9338822663725583,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),41.748,0,genome_blast,TRUE,TRUE,candidate
LOC134695956,max_force,log,primary,136,45,-0.0675944548795067,0.6454286243623495,0.9338822663725583,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),29.83,3.0900000000000002e-77,genome_blast,FALSE,TRUE,candidate
LOC134681855,max_force,log,primary,136,45,-0.06921155135830222,0.6505639825286644,0.9338822663725583,Byssal protein-3,60,2.7e-51,genome_blast,FALSE,TRUE,candidate
LOC134709977,max_force,log,primary,136,45,0.1680383243244897,0.6511131339250904,0.9338822663725583,Heat shock protein HSP 90-alpha,82.207,0,genome_blast,TRUE,TRUE,candidate
LOC134714798,max_force,log,primary,136,45,-0.2757633298436578,0.6584773168060598,0.9341111954373493,"Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)",63.573,0,genome_blast,FALSE,TRUE,candidate
LOC134687071,max_force,log,primary,136,45,-0.09330528700807068,0.6587158629179715,0.9341111954373493,Glutathione S-transferase P (EC 2.5.1.18) (GST P1-1) (GST class-pi),49.515,1.7e-62,genome_blast,FALSE,TRUE,candidate
LOC134715908,max_force,log,primary,136,45,-0.10025002671638393,0.6636304297667837,0.9357934711879927,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-),32.313,6.41e-33,genome_blast,TRUE,TRUE,candidate
LOC134711684,max_force,log,primary,136,45,0.11514363668722996,0.6698760917021158,0.93701722025992,Serine/threonine-protein kinase Nek2 (EC 2.7.11.1) (HSPK 21) (Never in mitosis A-related kinase 2) (NimA-related protein kinase 2) (NimA-like protein kinase 1),67.803,9.28e-132,genome_blast,FALSE,TRUE,candidate
LOC134714939,max_force,log,primary,136,45,-0.11780238677145624,0.6751156314876163,0.93701722025992,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)",69.481,0,genome_blast,TRUE,TRUE,candidate
